period,industry,weight
2024-10-19,电动车新能源,0.10404052
2024-10-19,金融,0.055875808
2024-10-19,高端装备,0.17084667
2024-10-20,传统能源,0.2541669
2024-10-20,化工,0.15240683
2024-10-20,医药,0.13140258
2024-10-20,半导体与信息技术,0.08134922
2024-10-20,房地产,0.03951502
2024-10-20,旅游,0.10003988
2024-10-20,消费,0.015076742
2024-10-20,电动车新能源,0.13140258
2024-10-20,金融,0.049367387
2024-10-20,高端装备,0.045272868
2024-10-21,传统能源,0.041947532
2024-10-21,化工,0.15323628
2024-10-21,医药,0.16342773
2024-10-21,半导体与信息技术,0.041947532
2024-10-21,房地产,0.041947532
2024-10-21,旅游,0.041947532
2024-10-21,消费,0.041947532
2024-10-21,电动车新能源,0.15323628
2024-10-21,金融,0.16712575
2024-10-21,高端装备,0.15323628
2024-10-23,传统能源,0.107928686
2024-10-23,化工,0.107928686
2024-10-23,医药,0.04580278
2024-10-23,半导体与信息技术,0.107928686
2024-10-23,房地产,0.107928686
2024-10-23,旅游,0.107928686
2024-10-23,消费,0.107928686
2024-10-23,电动车新能源,0.107928686
2024-10-23,金融,0.09934825
2024-10-23,高端装备,0.09934825
2024-10-24,传统能源,0.1
2024-10-24,化工,0.1
2024-10-24,医药,0.1
2024-10-24,半导体与信息技术,0.1
2024-10-24,房地产,0.1
2024-10-24,旅游,0.1
2024-10-24,消费,0.1
2024-10-24,电动车新能源,0.1
2024-10-24,金融,0.1
2024-10-24,高端装备,0.1
2024-10-25,传统能源,0.1499255
2024-10-25,化工,0.11215512
2024-10-25,医药,0.0950268
2024-10-25,半导体与信息技术,0.11215512
2024-10-25,房地产,0.11215512
2024-10-25,旅游,0.028730452
2024-10-25,消费,0.05338652
2024-10-25,电动车新能源,0.11215512
2024-10-25,金融,0.11215512
2024-10-25,高端装备,0.11215512
2024-10-26,传统能源,0.1
2024-10-26,化工,0.1
2024-10-26,医药,0.1
2024-10-26,半导体与信息技术,0.1
2024-10-26,房地产,0.1
2024-10-26,旅游,0.1
2024-10-26,消费,0.1
2024-10-26,电动车新能源,0.1
2024-10-26,金融,0.1
2024-10-26,高端装备,0.1
2024-10-27,传统能源,0.094788656
2024-10-27,化工,0.094788656
2024-10-27,医药,0.094788656
2024-10-27,半导体与信息技术,0.094788656
2024-10-27,房地产,0.16227698
2024-10-27,旅游,0.094788656
2024-10-27,消费,0.094788656
2024-10-27,电动车新能源,0.07941378
2024-10-27,金融,0.094788656
2024-10-27,高端装备,0.094788656
2024-10-28,传统能源,0.2034556
2024-10-28,化工,0.013516545
2024-10-28,医药,0.036164433
2024-10-28,半导体与信息技术,0.2034556
2024-10-28,房地产,0.036164433
2024-10-28,旅游,0.036164433
2024-10-28,消费,0.2034556
2024-10-28,电动车新能源,0.013257176
2024-10-28,金融,0.036164433
2024-10-28,高端装备,0.21820182
2024-10-29,传统能源,0.060560707
2024-10-29,化工,0.15915895
2024-10-29,医药,0.15915895
2024-10-29,半导体与信息技术,0.15915895
2024-10-29,房地产,0.060560707
2024-10-29,旅游,0.060560707
2024-10-29,消费,0.060560707
2024-10-29,电动车新能源,0.060560707
2024-10-29,金融,0.060560707
2024-10-29,高端装备,0.15915895
2024-10-30,传统能源,0.07284036
2024-10-30,化工,0.0846774
2024-10-30,医药,0.117710456
2024-10-30,半导体与信息技术,0.0846774
2024-10-30,房地产,0.0846774
2024-10-30,旅游,0.0846774
2024-10-30,消费,0.14489317
2024-10-30,电动车新能源,0.0846774
2024-10-30,金融,0.15649176
2024-10-30,高端装备,0.0846774
2024-10-31,传统能源,0.07245528
2024-10-31,化工,0.078470156
2024-10-31,医药,0.052863237
2024-10-31,半导体与信息技术,0.07245528
2024-10-31,房地产,0.17289047
2024-10-31,旅游,0.17289047
2024-10-31,消费,0.07245528
2024-10-31,电动车新能源,0.07245528
2024-10-31,金融,0.06569413
2024-10-31,高端装备,0.1673704
2024-11-01,传统能源,0.14526476
2024-11-01,化工,0.14526476
2024-11-01,医药,0.06316547
2024-11-01,半导体与信息技术,0.14526476
2024-11-01,房地产,0.14526476
2024-11-01,旅游,0.060726568
2024-11-01,消费,0.06316547
2024-11-01,电动车新能源,0.14526476
2024-11-01,金融,0.02589204
2024-11-01,高端装备,0.060726568
2024-11-02,传统能源,0.14985918
2024-11-02,化工,0.08753522
2024-11-02,医药,0.14985918
2024-11-02,半导体与信息技术,0.08753522
2024-11-02,房地产,0.08753522
2024-11-02,旅游,0.08753522
2024-11-02,消费,0.08753522
2024-11-02,电动车新能源,0.08753522
2024-11-02,金融,0.08753522
2024-11-02,高端装备,0.08753522
2024-11-03,传统能源,0.1
2024-11-03,化工,0.1
2024-11-03,医药,0.1
2024-11-03,半导体与信息技术,0.1
2024-11-03,房地产,0.1
2024-11-03,旅游,0.1
2024-11-03,消费,0.1
2024-11-03,电动车新能源,0.1
2024-11-03,金融,0.1
2024-11-03,高端装备,0.1
2024-11-04,传统能源,0.099999994
2024-11-04,化工,0.099999994
2024-11-04,医药,0.099999994
2024-11-04,半导体与信息技术,0.099999994
2024-11-04,房地产,0.099999994
2024-11-04,旅游,0.099999994
2024-11-04,消费,0.099999994
2024-11-04,电动车新能源,0.099999994
2024-11-04,金融,0.099999994
2024-11-04,高端装备,0.099999994
2024-11-05,传统能源,0.1
2024-11-05,化工,0.1
2024-11-05,医药,0.1
2024-11-05,半导体与信息技术,0.1
2024-11-05,房地产,0.1
2024-11-05,旅游,0.1
2024-11-05,消费,0.1
2024-11-05,电动车新能源,0.1
2024-11-05,金融,0.1
2024-11-05,高端装备,0.1
2024-11-06,传统能源,0.1
2024-11-06,化工,0.1
2024-11-06,医药,0.1
2024-11-06,半导体与信息技术,0.1
2024-11-06,房地产,0.1
2024-11-06,旅游,0.1
2024-11-06,消费,0.1
2024-11-06,电动车新能源,0.1
2024-11-06,金融,0.1
2024-11-06,高端装备,0.1
2024-11-07,传统能源,0.1
2024-11-07,化工,0.1
2024-11-07,医药,0.1
2024-11-07,半导体与信息技术,0.1
2024-11-07,房地产,0.1
2024-11-07,旅游,0.1
2024-11-07,消费,0.1
2024-11-07,电动车新能源,0.1
2024-11-07,金融,0.1
2024-11-07,高端装备,0.1
2024-11-08,传统能源,0.20992887
2024-11-08,化工,0.08506601
2024-11-08,医药,0.14098202
2024-11-08,半导体与信息技术,0.041601438
2024-11-08,房地产,0.041601438
2024-11-08,旅游,0.14098202
2024-11-08,消费,0.084924035
2024-11-08,电动车新能源,0.08506601
2024-11-08,金融,0.084924035
2024-11-08,高端装备,0.084924035
2024-11-09,传统能源,0.09710804
2024-11-09,化工,0.09710804
2024-11-09,医药,0.21185058
2024-11-09,半导体与信息技术,0.09710804
2024-11-09,房地产,0.011285169
2024-11-09,旅游,0.09710804
2024-11-09,消费,0.09710804
2024-11-09,电动车新能源,0.09710804
2024-11-09,金融,0.09710804
2024-11-09,高端装备,0.09710804
2024-11-10,传统能源,0.2419908
2024-11-10,化工,0.06733107
2024-11-10,医药,0.11754732
2024-11-10,半导体与信息技术,0.020239899
2024-11-10,房地产,0.083730035
2024-11-10,旅游,0.14510565
2024-11-10,消费,0.10018606
2024-11-10,电动车新能源,0.06733107
2024-11-10,金融,0.08920705
2024-11-10,高端装备,0.06733107
2024-11-11,传统能源,0.113201596
2024-11-11,化工,0.113201596
2024-11-11,医药,0.0801976
2024-11-11,半导体与信息技术,0.113201596
2024-11-11,房地产,0.113201596
2024-11-11,旅游,0.0801976
2024-11-11,消费,0.0801976
2024-11-11,电动车新能源,0.113201596
2024-11-11,金融,0.0801976
2024-11-11,高端装备,0.113201596
2024-11-12,传统能源,0.18056735
2024-11-12,化工,0.07328683
2024-11-12,医药,0.07328683
2024-11-12,半导体与信息技术,0.07328683
2024-11-12,房地产,0.07328683
2024-11-12,旅游,0.17304534
2024-11-12,消费,0.17304534
2024-11-12,电动车新能源,0.07328683
2024-11-12,金融,0.03362094
2024-11-12,高端装备,0.07328683
2024-11-13,传统能源,0.1
2024-11-13,化工,0.1
2024-11-13,医药,0.1
2024-11-13,半导体与信息技术,0.1
2024-11-13,房地产,0.1
2024-11-13,旅游,0.1
2024-11-13,消费,0.1
2024-11-13,电动车新能源,0.1
2024-11-13,金融,0.1
2024-11-13,高端装备,0.1
2024-11-14,传统能源,0.1
2024-11-14,化工,0.1
2024-11-14,医药,0.1
2024-11-14,半导体与信息技术,0.1
2024-11-14,房地产,0.1
2024-11-14,旅游,0.1
2024-11-14,消费,0.1
2024-11-14,电动车新能源,0.1
2024-11-14,金融,0.1
2024-11-14,高端装备,0.1
2024-11-15,传统能源,0.097488396
2024-11-15,化工,0.26110074
2024-11-15,医药,0.097488396
2024-11-15,半导体与信息技术,0.097488396
2024-11-15,房地产,0.097488396
2024-11-15,旅游,0.04943625
2024-11-15,消费,0.10314846
2024-11-15,电动车新能源,0.04943625
2024-11-15,金融,0.04943625
2024-11-15,高端装备,0.097488396
2024-11-18,传统能源,0.1
2024-11-18,化工,0.1
2024-11-18,医药,0.1
2024-11-18,半导体与信息技术,0.1
2024-11-18,房地产,0.1
2024-11-18,旅游,0.1
2024-11-18,消费,0.1
2024-11-18,电动车新能源,0.1
2024-11-18,金融,0.1
2024-11-18,高端装备,0.1
2024-11-19,传统能源,0.112083115
2024-11-19,化工,0.096979216
2024-11-19,医药,0.096979216
2024-11-19,半导体与信息技术,0.096979216
2024-11-19,房地产,0.112083115
2024-11-19,旅游,0.096979216
2024-11-19,消费,0.096979216
2024-11-19,电动车新能源,0.096979216
2024-11-19,金融,0.096979216
2024-11-19,高端装备,0.096979216
2024-11-20,传统能源,0.11477039
2024-11-20,化工,0.10552234
2024-11-20,医药,0.03738842
2024-11-20,半导体与信息技术,0.10552234
2024-11-20,房地产,0.0545866
2024-11-20,旅游,0.11096936
2024-11-20,消费,0.15164159
2024-11-20,电动车新能源,0.05982852
2024-11-20,金融,0.15164159
2024-11-20,高端装备,0.10812885
2024-11-21,传统能源,0.1
2024-11-21,化工,0.1
2024-11-21,医药,0.1
2024-11-21,半导体与信息技术,0.1
2024-11-21,房地产,0.1
2024-11-21,旅游,0.1
2024-11-21,消费,0.1
2024-11-21,电动车新能源,0.1
2024-11-21,金融,0.1
2024-11-21,高端装备,0.1
2024-11-22,传统能源,0.1
2024-11-22,化工,0.1
2024-11-22,医药,0.1
2024-11-22,半导体与信息技术,0.1
2024-11-22,房地产,0.1
2024-11-22,旅游,0.1
2024-11-22,消费,0.1
2024-11-22,电动车新能源,0.1
2024-11-22,金融,0.1
2024-11-22,高端装备,0.1
2024-11-24,传统能源,0.1
2024-11-24,化工,0.1
2024-11-24,医药,0.1
2024-11-24,半导体与信息技术,0.1
2024-11-24,房地产,0.1
2024-11-24,旅游,0.1
2024-11-24,消费,0.1
2024-11-24,电动车新能源,0.1
2024-11-24,金融,0.1
2024-11-24,高端装备,0.1
2024-11-25,传统能源,0.059987698
2024-11-25,化工,0.11011346
2024-11-25,医药,0.11011346
2024-11-25,半导体与信息技术,0.11011346
2024-11-25,房地产,0.2705976
2024-11-25,旅游,0.04738761
2024-11-25,消费,0.10679585
2024-11-25,电动车新能源,0.09011571
2024-11-25,金融,0.04738761
2024-11-25,高端装备,0.04738761
2024-11-27,传统能源,0.11594257
2024-11-27,化工,0.11594257
2024-11-27,医药,0.046849784
2024-11-27,半导体与信息技术,0.11594257
2024-11-27,房地产,0.08193998
2024-11-27,旅游,0.11594257
2024-11-27,消费,0.11594257
2024-11-27,电动车新能源,0.11594257
2024-11-27,金融,0.059612148
2024-11-27,高端装备,0.11594257
2024-11-28,传统能源,0.12725107
2024-11-28,化工,0.1318303
2024-11-28,医药,0.053399332
2024-11-28,半导体与信息技术,0.1318303
2024-11-28,房地产,0.1318303
2024-11-28,旅游,0.053399332
2024-11-28,消费,0.1318303
2024-11-28,电动车新能源,0.1318303
2024-11-28,金融,0.053399332
2024-11-28,高端装备,0.053399332
2024-11-29,传统能源,0.07279603
2024-11-29,化工,0.079411045
2024-11-29,医药,0.018654946
2024-11-29,半导体与信息技术,0.079411045
2024-11-29,房地产,0.11824946
2024-11-29,旅游,0.07279603
2024-11-29,消费,0.07279603
2024-11-29,电动车新能源,0.3396788
2024-11-29,金融,0.06679557
2024-11-29,高端装备,0.079411045
2024-11-30,传统能源,0.19552965
2024-11-30,化工,0.1511606
2024-11-30,医药,0.11211692
2024-11-30,半导体与信息技术,0.13140771
2024-11-30,房地产,0.08412464
2024-11-30,旅游,0.08412464
2024-11-30,消费,0.045271393
2024-11-30,电动车新能源,0.08412464
2024-11-30,金融,0.08412464
2024-11-30,高端装备,0.028015135
2024-12-01,传统能源,0.1
2024-12-01,化工,0.1
2024-12-01,医药,0.1
2024-12-01,半导体与信息技术,0.1
2024-12-01,房地产,0.1
2024-12-01,旅游,0.1
2024-12-01,消费,0.1
2024-12-01,电动车新能源,0.1
2024-12-01,金融,0.1
2024-12-01,高端装备,0.1
2024-12-02,传统能源,0.10515261
2024-12-02,化工,0.10515261
2024-12-02,医药,0.10515261
2024-12-02,半导体与信息技术,0.10515261
2024-12-02,房地产,0.10515261
2024-12-02,旅游,0.10515261
2024-12-02,消费,0.05362664
2024-12-02,电动车新能源,0.10515261
2024-12-02,金融,0.10515261
2024-12-02,高端装备,0.10515261
2024-12-03,传统能源,0.107041985
2024-12-03,化工,0.05198164
2024-12-03,医药,0.12191649
2024-12-03,半导体与信息技术,0.062176034
2024-12-03,房地产,0.12191649
2024-12-03,旅游,0.062176034
2024-12-03,消费,0.107041985
2024-12-03,电动车新能源,0.12191649
2024-12-03,金融,0.12191649
2024-12-03,高端装备,0.12191649
2024-12-04,传统能源,0.07480714
2024-12-04,化工,0.11079694
2024-12-04,医药,0.07480714
2024-12-04,半导体与信息技术,0.11079694
2024-12-04,房地产,0.11079694
2024-12-04,旅游,0.11079694
2024-12-04,消费,0.07480714
2024-12-04,电动车新能源,0.11079694
2024-12-04,金融,0.11079694
2024-12-04,高端装备,0.11079694
2024-12-05,传统能源,0.093974695
2024-12-05,化工,0.093974695
2024-12-05,医药,0.15422772
2024-12-05,半导体与信息技术,0.093974695
2024-12-05,房地产,0.093974695
2024-12-05,旅游,0.093974695
2024-12-05,消费,0.093974695
2024-12-05,电动车新能源,0.093974695
2024-12-05,金融,0.093974695
2024-12-05,高端装备,0.093974695
2024-12-06,传统能源,0.08899597
2024-12-06,化工,0.047051758
2024-12-06,医药,0.057024702
2024-12-06,半导体与信息技术,0.28008482
2024-12-06,房地产,0.047051758
2024-12-06,旅游,0.09289281
2024-12-06,消费,0.30892816
2024-12-06,电动车新能源,0.015459132
2024-12-06,金融,0.015459132
2024-12-06,高端装备,0.047051758
2024-12-09,传统能源,0.21197855
2024-12-09,化工,0.090376765
2024-12-09,医药,0.06673178
2024-12-09,半导体与信息技术,0.052291553
2024-12-09,房地产,0.052291553
2024-12-09,旅游,0.10612422
2024-12-09,消费,0.16412671
2024-12-09,电动车新能源,0.052291553
2024-12-09,金融,0.16412671
2024-12-09,高端装备,0.039660614
2024-12-10,传统能源,0.056679975
2024-12-10,化工,0.08307296
2024-12-10,医药,0.08307296
2024-12-10,半导体与信息技术,0.08307296
2024-12-10,房地产,0.15742977
2024-12-10,旅游,0.08307296
2024-12-10,消费,0.15742977
2024-12-10,电动车新能源,0.08307296
2024-12-10,金融,0.05566592
2024-12-10,高端装备,0.15742977
2024-12-11,传统能源,0.099999994
2024-12-11,化工,0.099999994
2024-12-11,医药,0.099999994
2024-12-11,半导体与信息技术,0.099999994
2024-12-11,房地产,0.099999994
2024-12-11,旅游,0.099999994
2024-12-11,消费,0.099999994
2024-12-11,电动车新能源,0.099999994
2024-12-11,金融,0.099999994
2024-12-11,高端装备,0.099999994
2024-12-12,传统能源,0.06672016
2024-12-12,化工,0.09364978
2024-12-12,医药,0.13587125
2024-12-12,半导体与信息技术,0.20244902
2024-12-12,房地产,0.09364978
2024-12-12,旅游,0.05994539
2024-12-12,消费,0.06672016
2024-12-12,电动车新能源,0.20244902
2024-12-12,金融,0.06672016
2024-12-12,高端装备,0.011825206
2024-12-13,传统能源,0.10896201
2024-12-13,化工,0.099004224
2024-12-13,医药,0.099004224
2024-12-13,半导体与信息技术,0.099004224
2024-12-13,房地产,0.099004224
2024-12-13,旅游,0.099004224
2024-12-13,消费,0.099004224
2024-12-13,电动车新能源,0.099004224
2024-12-13,金融,0.099004224
2024-12-13,高端装备,0.099004224
2024-12-15,传统能源,0.20631856
2024-12-15,化工,0.09457226
2024-12-15,医药,0.061843608
2024-12-15,半导体与信息技术,0.09856648
2024-12-15,房地产,0.09457226
2024-12-15,旅游,0.09457226
2024-12-15,消费,0.09856648
2024-12-15,电动车新能源,0.061843608
2024-12-15,金融,0.09457226
2024-12-15,高端装备,0.09457226
2024-12-16,传统能源,0.064445116
2024-12-16,化工,0.06726695
2024-12-16,医药,0.064445116
2024-12-16,半导体与信息技术,0.06726695
2024-12-16,房地产,0.06726695
2024-12-16,旅游,0.17825834
2024-12-16,消费,0.17825834
2024-12-16,电动车新能源,0.06726695
2024-12-16,金融,0.17825834
2024-12-16,高端装备,0.06726695
2024-12-17,传统能源,0.099999994
2024-12-17,化工,0.099999994
2024-12-17,医药,0.099999994
2024-12-17,半导体与信息技术,0.099999994
2024-12-17,房地产,0.099999994
2024-12-17,旅游,0.099999994
2024-12-17,消费,0.099999994
2024-12-17,电动车新能源,0.099999994
2024-12-17,金融,0.099999994
2024-12-17,高端装备,0.099999994
2024-12-18,传统能源,0.099999994
2024-12-18,化工,0.099999994
2024-12-18,医药,0.099999994
2024-12-18,半导体与信息技术,0.099999994
2024-12-18,房地产,0.099999994
2024-12-18,旅游,0.099999994
2024-12-18,消费,0.099999994
2024-12-18,电动车新能源,0.099999994
2024-12-18,金融,0.099999994
2024-12-18,高端装备,0.099999994
2024-12-19,传统能源,0.20413354
2024-12-19,化工,0.08842961
2024-12-19,医药,0.08842961
2024-12-19,半导体与信息技术,0.08842961
2024-12-19,房地产,0.08842961
2024-12-19,旅游,0.08842961
2024-12-19,消费,0.08842961
2024-12-19,电动车新能源,0.08842961
2024-12-19,金融,0.08842961
2024-12-19,高端装备,0.08842961
2024-12-20,传统能源,0.051987663
2024-12-20,化工,0.15397196
2024-12-20,医药,0.04743496
2024-12-20,半导体与信息技术,0.15397196
2024-12-20,房地产,0.04743496
2024-12-20,旅游,0.03129502
2024-12-20,消费,0.15397196
2024-12-20,电动车新能源,0.051987663
2024-12-20,金融,0.15397196
2024-12-20,高端装备,0.15397196
2024-12-22,传统能源,0.1
2024-12-22,化工,0.1
2024-12-22,医药,0.1
2024-12-22,半导体与信息技术,0.1
2024-12-22,房地产,0.1
2024-12-22,旅游,0.1
2024-12-22,消费,0.1
2024-12-22,电动车新能源,0.1
2024-12-22,金融,0.1
2024-12-22,高端装备,0.1
2024-12-23,传统能源,0.076385655
2024-12-23,化工,0.10372515
2024-12-23,医药,0.101247154
2024-12-23,半导体与信息技术,0.101247154
2024-12-23,房地产,0.10372515
2024-12-23,旅游,0.10372515
2024-12-23,消费,0.10372515
2024-12-23,电动车新能源,0.101247154
2024-12-23,金融,0.101247154
2024-12-23,高端装备,0.10372515
2024-12-24,传统能源,0.1
2024-12-24,化工,0.1
2024-12-24,医药,0.1
2024-12-24,半导体与信息技术,0.1
2024-12-24,房地产,0.1
2024-12-24,旅游,0.1
2024-12-24,消费,0.1
2024-12-24,电动车新能源,0.1
2024-12-24,金融,0.1
2024-12-24,高端装备,0.1
2024-12-25,传统能源,0.1
2024-12-25,化工,0.1
2024-12-25,医药,0.1
2024-12-25,半导体与信息技术,0.1
2024-12-25,房地产,0.1
2024-12-25,旅游,0.1
2024-12-25,消费,0.1
2024-12-25,电动车新能源,0.1
2024-12-25,金融,0.1
2024-12-25,高端装备,0.1
2024-12-26,传统能源,0.053590406
2024-12-26,化工,0.07673222
2024-12-26,医药,0.0822341
2024-12-26,半导体与信息技术,0.23127186
2024-12-26,房地产,0.049269356
2024-12-26,旅游,0.0822341
2024-12-26,消费,0.12654881
2024-12-26,电动车新能源,0.03683547
2024-12-26,金融,0.03001182
2024-12-26,高端装备,0.23127186
2024-12-27,传统能源,0.10000001
2024-12-27,化工,0.10000001
2024-12-27,医药,0.10000001
2024-12-27,半导体与信息技术,0.10000001
2024-12-27,房地产,0.10000001
2024-12-27,旅游,0.10000001
2024-12-27,消费,0.10000001
2024-12-27,电动车新能源,0.10000001
2024-12-27,金融,0.10000001
2024-12-27,高端装备,0.10000001
2024-12-28,传统能源,0.1
2024-12-28,化工,0.1
2024-12-28,医药,0.1
2024-12-28,半导体与信息技术,0.1
2024-12-28,房地产,0.1
2024-12-28,旅游,0.1
2024-12-28,消费,0.1
2024-12-28,电动车新能源,0.1
2024-12-28,金融,0.1
2024-12-28,高端装备,0.1
2024-12-30,传统能源,0.08575082
2024-12-30,化工,0.19652942
2024-12-30,医药,0.19652942
2024-12-30,半导体与信息技术,0.057461675
2024-12-30,房地产,0.057461675
2024-12-30,旅游,0.19214042
2024-12-30,消费,0.07338091
2024-12-30,电动车新能源,0.057461675
2024-12-30,金融,0.055365037
2024-12-30,高端装备,0.027918944
2024-12-31,传统能源,0.084547624
2024-12-31,化工,0.08066775
2024-12-31,医药,0.08066775
2024-12-31,半导体与信息技术,0.11562536
2024-12-31,房地产,0.08632576
2024-12-31,旅游,0.08066775
2024-12-31,消费,0.08066775
2024-12-31,电动车新能源,0.21940222
2024-12-31,金融,0.08066775
2024-12-31,高端装备,0.09076034
